,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
5445,20041023,15:00:00,3.1,1324.0,218.81181619256017,15.766968720541028,1172.5,365.0,563.5,119.0,1748.75,1354.25,26.974999904633,44.175000190735,1.5490302094009176
5446,20041023,16:00:00,3.0,1323.5,218.81181619256017,16.027250694192563,1180.5,360.0,564.5,115.0,1747.0,1318.25,27.175000667572,42.97500038147,1.5246129859994033
5447,20041023,17:00:00,3.3,1360.5,218.81181619256017,16.297567059467095,1188.75,420.0,548.75,120.0,1776.0,1350.75,25.625,48.275001525879,1.5641225492188344
5448,20041023,18:00:00,4.0,1475.25,218.81181619256017,21.000300346859888,1324.0,475.0,489.75,115.0,1924.5,1530.25,23.324999809265,57.925000190735,1.6375613431637328
5449,20041023,19:00:00,4.6,1537.25,218.81181619256017,23.132580568690425,1381.0,526.0,468.75,118.0,2015.5,1615.0,22.150000095367,63.624999046326,1.676297193009216
5450,20041023,20:00:00,4.1,1412.75,218.81181619256017,17.703472052446337,1230.75,460.0,519.75,117.0,1853.0,1414.75,21.574999809265,67.699998855591,1.7228376858332075
5451,20041023,21:00:00,2.3,1228.5,218.81181619256017,12.156067689808504,1055.0,255.0,606.5,96.0,1667.75,1219.25,21.025000095367,69.299999237061,1.7057735821895579
5452,20041023,22:00:00,2.6,1296.5,218.81181619256017,14.586896875181992,1135.5,283.0,567.0,89.0,1725.25,1306.75,20.299999713898,70.47500038147,1.6598523605459694
5453,20041023,23:00:00,2.6,1302.0,218.81181619256017,13.122210701282372,1087.75,271.0,594.25,84.0,1638.75,1297.25,20.049999713898,69.450000762939,1.610942003314886
5454,20041024,00:00:00,2.9,1346.75,218.81181619256017,15.53265931246383,1165.25,315.0,573.0,97.0,1740.75,1320.75,19.675000190735,70.100002288818,1.589148140345675
5455,20041024,01:00:00,2.1,1164.5,218.81181619256017,11.774165410493623,1041.75,227.0,631.25,68.0,1620.5,1132.5,19.5,70.675001144409,1.5850932554790813
5456,20041024,02:00:00,2.1,1155.25,218.81181619256017,10.935703959526428,1012.0,243.0,632.75,66.0,1576.5,1124.25,19.449999809265,71.375,1.5958916925840054
5457,20041024,03:00:00,1.5,1049.5,218.81181619256017,8.406516914528089,915.75,246.88125161959056,696.25,113.07551523007129,1512.25,997.0,19.300000190735,71.075000762939,1.574622142711666
5458,20041024,04:00:00,2.1527495439145166,1035.25,218.81181619256017,6.958191195775006,855.0,142.0,731.0,51.0,1466.5,952.0,18.650000095367,73.77499961853,1.5703529733775046
5459,20041024,05:00:00,1.4,1057.25,218.81181619256017,8.624678823055866,924.5,139.0,683.5,48.0,1503.0,972.25,18.025000095367,75.39999961853,1.544126756751886
5460,20041024,06:00:00,1.2,1029.25,218.81181619256017,7.528239978446694,879.5,182.0,708.5,47.0,1450.75,964.75,17.275000095367,78.375,1.5320115671757888
5461,20041024,07:00:00,1.5,1036.75,218.81181619256017,8.056338823005872,901.5,196.0,704.0,48.0,1480.75,984.25,17.499999523163,76.550001144409,1.5174303895223855
5462,20041024,08:00:00,0.9,919.75,218.81181619256017,4.823871521429194,754.5,108.0,852.75,45.0,1359.25,879.75,19.974999904633,66.700000762939,1.540079968863952
5463,20041024,09:00:00,1.4,1079.75,218.81181619256017,7.7903815648974515,890.5,175.0,732.0,59.0,1476.75,1001.25,19.14999961853,70.0,1.5365814257978967
5464,20041024,10:00:00,2.1,1151.75,218.81181619256017,9.698220270852254,966.25,266.0,660.75,84.0,1542.0,1137.0,21.425000190735,61.650000572205,1.5547066652196164
5465,20041024,11:00:00,1.6,1085.0,218.81181619256017,8.449958592777877,917.5,179.0,721.25,72.0,1466.5,1023.0,24.575000286102,50.449999809265,1.5363472756250187
5466,20041024,12:00:00,1.5,1070.5,218.81181619256017,7.581548498505182,881.75,154.0,744.75,68.0,1430.5,962.25,24.974999904633,49.050000190735,1.5294840005279633
5467,20041024,13:00:00,1.1,1000.25,218.81181619256017,5.902703204378455,807.25,95.0,811.25,52.0,1376.0,825.25,25.325000286102,46.72500038147,1.4873926633058556
5468,20041024,14:00:00,1.4,1057.5,218.81181619256017,7.416226879535422,874.75,151.0,755.75,70.0,1420.75,877.0,24.849999904633,47.875000953674,1.4818556551021196
5469,20041024,15:00:00,2.0,1184.0,218.81181619256017,10.130504493671385,982.5,230.0,666.5,90.0,1537.0,1045.5,25.300000190735,47.974999427795,1.524934722478962
5470,20041024,16:00:00,2.0,1189.0,218.81181619256017,9.652146550765297,964.5,239.0,669.75,87.0,1533.0,1059.75,26.450000286102,44.924999237061,1.5277622016210557
5471,20041024,17:00:00,2.5,1277.0,218.81181619256017,11.802806788281838,1042.75,306.0,613.75,99.0,1630.75,1154.5,24.999999523163,50.050001144409,1.562972898618938
5472,20041024,18:00:00,4.3,1482.25,218.81181619256017,20.309150171726216,1305.0,472.0,503.25,128.0,1874.0,1464.0,22.924999713898,57.550000190735,1.5884893165954566
5473,20041024,19:00:00,5.2,1554.5,218.81181619256017,24.260739062188463,1410.25,532.0,463.75,127.0,1970.75,2184.5,21.675000667572,62.949999809265,1.611669991339243
5474,20041024,20:00:00,3.4,1323.5,218.81181619256017,15.621359219570662,1168.0,375.0,568.25,99.0,1715.5,1958.5,21.75,62.950000762939,1.618987279847926
5475,20041024,21:00:00,1.3,1015.0,218.81181619256017,7.289367340759562,869.33333333333,147.0,747.0,72.0,1439.0,1375.0,21.166666666667,63.43333307902,1.5748433022900692
5476,20041024,22:00:00,1.2,1009.5,218.81181619256017,7.078731968506726,860.25,118.0,768.0,62.0,1449.75,1211.5,20.150000095367,65.775000572205,1.53504307468544
5477,20041024,23:00:00,1.7,1080.75,218.81181619256017,8.965933937610119,938.0,181.0,697.0,62.0,1517.25,1273.0,18.449999809265,71.52499961853,1.5037833876445434
5478,20041025,00:00:00,1.7,1071.0,218.81181619256017,8.902312882353245,935.5,209.0,695.25,63.0,1515.75,1249.25,17.949999809265,72.39999961853,1.4758157548911588
5479,20041025,01:00:00,1.4,1013.75,218.81181619256017,7.153794346007262,863.5,167.0,745.0,56.0,1474.25,1097.25,16.89999961853,75.375,1.4393254295302953
5480,20041025,02:00:00,0.9,890.5,218.81181619256017,4.4393022909116695,734.5,112.0,877.5,44.0,1352.5,933.25,16.500000238419,75.474998474121,1.4056466236388074
5481,20041025,03:00:00,0.7,873.5,218.81181619256017,4.068437354625373,714.5,246.88125161959056,888.5,113.07551523007129,1315.25,858.25,15.400000095367,79.02499961853,1.3734755797224394
5482,20041025,04:00:00,2.1527495439145166,881.75,218.81181619256017,4.326596003001521,728.5,108.0,874.75,37.0,1318.75,870.25,15.450000286102,78.575000762939,1.3699672847356184
5483,20041025,05:00:00,0.9,940.25,218.81181619256017,5.870750253780853,805.75,181.0,799.75,48.0,1392.25,1013.0,16.175000190735,76.875,1.4028569764702108
5484,20041025,06:00:00,1.2,1019.75,218.81181619256017,7.217572131689938,866.25,253.0,749.25,59.0,1440.25,1086.75,15.774999856949,79.625001907349,1.4169825782962537
5485,20041025,07:00:00,3.2,1316.0,218.81181619256017,18.4509394072448,1252.5,521.0,526.5,77.0,1779.75,1565.5,16.000000238419,76.299999237061,1.3771523675653299
5486,20041025,08:00:00,4.4,1422.75,218.81181619256017,24.976204596968238,1428.5,649.0,467.25,88.0,1997.75,1631.25,16.27499961853,74.300001144409,1.3643966909704928
5487,20041025,09:00:00,3.5,1313.5,218.81181619256017,18.79028048923849,1262.25,516.0,530.75,111.0,1754.25,1564.0,18.675000190735,66.325000762939,1.4139527418793318
5488,20041025,10:00:00,3.2,1317.25,218.81181619256017,19.512346483092777,1282.75,487.0,518.0,114.0,1811.5,1600.75,20.5,60.175000190735,1.4346426300700355
5489,20041025,11:00:00,3.0,1304.75,218.81181619256017,18.183089698438806,1244.75,529.0,524.25,108.0,1741.75,1539.25,19.349999904633,66.175001144409,1.4705726823675982
5490,20041025,12:00:00,3.5,1351.25,218.81181619256017,20.039046119280368,1297.5,565.0,497.75,111.0,1821.0,1576.5,20.025000095367,63.925001144409,1.4805228374817387
5491,20041025,13:00:00,4.0,1438.0,218.81181619256017,24.838305281978883,1425.0,558.0,451.0,126.0,1971.25,1732.0,21.375,59.375,1.4928104113042606
5492,20041025,14:00:00,3.8,1454.0,218.81181619256017,23.07534440892659,1379.5,568.0,456.75,117.0,1947.25,1672.0,21.474999904633,60.875000953674,1.539813916751021
5493,20041025,15:00:00,4.2,1512.0,218.81181619256017,25.461412691187697,1440.75,605.0,432.0,119.0,2034.25,1744.25,21.625000476837,60.924999237061,1.5551196373865257
5494,20041025,16:00:00,5.0,1584.0,218.81181619256017,32.00621055330481,1597.25,666.0,392.0,125.0,2176.25,1844.5,21.575000286102,62.025000572205,1.5784196947777411
5495,20041025,17:00:00,7.9,1816.25,218.81181619256017,46.27765725981946,1897.0,814.0,329.75,158.0,2640.5,2163.5,21.749999523163,61.89999961853,1.5919826513881217
5496,20041025,18:00:00,8.4,1823.5,218.81181619256017,44.509330125659794,1862.25,860.0,339.5,149.0,2566.75,2105.75,21.049999713898,64.85000038147,1.5986629772042287
5497,20041025,19:00:00,8.0,1744.0,218.81181619256017,41.049028483766826,1792.5,820.0,352.25,136.0,2468.5,2006.5,20.025000095367,68.575000762939,1.5882182697268292
5498,20041025,20:00:00,6.4,1587.5,218.81181619256017,32.54523784531371,1609.5,742.0,400.0,112.0,2229.75,1791.25,19.275000095367,71.449998855591,1.5805018275211067
5499,20041025,21:00:00,3.5,1319.0,218.81181619256017,19.14986255385515,1272.5,492.0,511.0,87.0,1806.0,1443.75,18.474999904633,73.424999237061,1.5461152153940452
5500,20041025,22:00:00,3.5,1312.5,218.81181619256017,19.592303742507564,1285.0,464.0,505.25,82.0,1802.5,1373.0,17.749999523163,75.625,1.522553230421114
5501,20041025,23:00:00,1.9,1073.25,218.81181619256017,10.72850589717818,1004.5,258.0,660.5,67.0,1488.25,1110.0,18.525000095367,70.400001525879,1.4870007804064298
5502,20041026,00:00:00,2.2,1119.25,218.81181619256017,12.185101230870202,1056.0,311.0,624.25,68.0,1561.75,1098.5,16.950000286102,76.125,1.4581903559531553
5503,20041026,01:00:00,1.6,989.25,218.81181619256017,8.01984793446924,900.0,231.0,737.0,60.0,1401.0,967.5,16.849999904633,74.899997711182,1.425797317572347
5504,20041026,02:00:00,1.0,911.5,218.81181619256017,5.487932183616301,787.5,127.0,822.25,48.0,1331.25,847.25,15.549999952316,78.549999237061,1.3781905551615257
5505,20041026,03:00:00,1.0,904.25,218.81181619256017,5.482764633691687,787.25,246.88125161959056,819.5,113.07551523007129,1319.0,851.5,15.250000238419,79.02499961853,1.3605359555420946
5506,20041026,04:00:00,2.1527495439145166,851.0,218.81181619256017,4.284650061791204,726.25,124.0,897.25,42.0,1276.75,799.0,15.000000238419,77.875,1.3197222153595485
5507,20041026,05:00:00,0.9,901.75,218.81181619256017,5.940075060201868,809.0,138.0,835.0,46.0,1355.25,833.75,14.825000047684,79.425001144409,1.3311649167920825
5508,20041026,06:00:00,1.4,980.75,218.81181619256017,8.580855881819877,922.75,228.0,730.0,54.0,1424.75,956.25,15.650000095367,76.97500038147,1.3590898912165488
5509,20041026,07:00:00,3.0,1266.5,218.81181619256017,18.711737053885297,1260.0,383.0,571.5,82.0,1775.5,1259.0,16.200000286102,75.89999961853,1.3872384469201011
5510,20041026,08:00:00,4.5,1392.0,218.81181619256017,24.995931065442633,1429.0,581.0,468.5,93.0,1989.75,1494.0,16.325000286102,75.949998855591,1.399074088626094
5511,20041026,09:00:00,3.8,1307.5,218.81181619256017,19.583412719167836,1284.75,545.0,521.5,95.0,1781.0,1457.5,17.72500038147,70.64999961853,1.4201867423441918
5512,20041026,10:00:00,3.4,1312.5,218.81181619256017,20.771860311810173,1317.75,593.0,511.0,120.0,1819.5,1490.75,18.324999809265,67.599998474121,1.4103274789811067
5513,20041026,11:00:00,3.5,1350.25,218.81181619256017,20.08395637109161,1298.75,602.0,518.0,132.0,1783.5,1560.25,20.075000286102,62.025000572205,1.4409125490382808
5514,20041026,12:00:00,4.4,1476.75,218.81181619256017,26.666439640762828,1470.75,624.0,455.25,146.0,2031.0,1750.25,22.574999809265,54.52499961853,1.473730516206298
5515,20041026,13:00:00,4.0,1408.75,218.81181619256017,23.602269521503594,1393.25,546.0,484.25,157.0,1874.0,1708.75,24.625000476837,47.074999809265,1.437820866146866
5516,20041026,14:00:00,4.5,1494.5,218.81181619256017,26.413434693804845,1464.5,597.0,450.5,158.0,2042.75,1785.5,24.85000038147,48.275000572205,1.494236724597032
5517,20041026,15:00:00,5.3,1606.0,218.81181619256017,30.939693555992996,1572.75,688.0,418.5,175.0,2164.75,1899.5,24.900000095367,50.0,1.5522117479524093
5518,20041026,16:00:00,5.8,1669.0,218.81181619256017,32.78849753676954,1615.0,760.0,403.5,166.0,2232.25,1963.0,24.025000095367,55.0,1.6211151381711282
5519,20041026,17:00:00,8.4,1821.75,218.81181619256017,45.89351982491986,1889.5,918.0,346.5,187.0,2640.75,2161.0,23.224999904633,58.749999046326,1.65098790170887
5520,20041026,18:00:00,9.5,1907.75,218.81181619256017,52.054064159388766,2006.75,952.0,325.25,180.0,2775.0,2372.0,22.52499961853,61.52499961853,1.6579441266361468
5521,20041026,19:00:00,6.2,1664.25,218.81181619256017,36.61076911742439,1699.25,685.0,385.0,134.0,2305.25,2061.5,22.150000095367,61.0,1.607137607956739
5522,20041026,20:00:00,5.0,1464.5,218.81181619256017,23.998363424730808,1403.5,561.0,468.0,127.0,1961.75,1735.75,22.64999961853,58.300000190735,1.582873919555941
5523,20041026,21:00:00,2.1,1075.5,218.81181619256017,9.837002206603989,971.5,239.0,690.5,95.0,1505.75,1192.0,20.97500038147,57.449999809265,1.4098089935710452
5524,20041026,22:00:00,1.4,1055.0,218.81181619256017,7.904759767489353,895.25,175.0,758.25,79.0,1467.5,1042.75,19.77499961853,63.674999237061,1.4523595000752088
5525,20041026,23:00:00,1.6,1075.0,218.81181619256017,7.486888715241108,877.75,169.0,733.75,78.0,1495.25,947.5,17.749999523163,78.75,1.585468653165788
5526,20041027,00:00:00,2.0,1134.75,218.81181619256017,9.228796421407274,948.25,215.0,684.5,80.0,1568.5,992.0,17.60000038147,80.525001525879,1.6061760349547136
5527,20041027,01:00:00,1.2,997.5,218.81181619256017,5.733143019017354,799.25,115.0,785.75,67.0,1434.75,866.75,17.449999809265,81.299999237061,1.6065861836144677
5528,20041027,02:00:00,0.8,953.25,218.81181619256017,4.4345815399504325,734.25,94.0,861.0,61.0,1400.5,825.25,17.449999809265,81.025001525879,1.6011518966838818
5529,20041027,03:00:00,0.6,926.25,218.81181619256017,3.9463944042101966,707.75,246.88125161959056,874.25,113.07551523007129,1380.5,803.25,17.150000095367,81.750001907349,1.5855900427650278
5530,20041027,04:00:00,2.1527495439145166,894.5,218.81181619256017,3.0640509143991097,656.0,80.0,946.25,51.0,1343.25,785.5,16.950000286102,81.025001525879,1.5520509138407415
5531,20041027,05:00:00,0.7,967.25,218.81181619256017,5.061121320382599,766.5,132.0,832.5,56.0,1416.25,866.25,16.825000762939,81.27499961853,1.5447384860298523
5532,20041027,06:00:00,1.7,1163.75,218.81181619256017,10.529822826107191,997.25,295.0,641.25,68.0,1606.0,1113.0,17.599999904633,78.825000762939,1.5722672590046125
5533,20041027,07:00:00,3.4,1421.0,218.81181619256017,20.589875771644458,1312.75,517.0,502.0,101.0,1983.25,1383.75,18.049999713898,75.700000762939,1.5526727115159147
5534,20041027,08:00:00,4.9,1465.25,218.81181619256017,28.49745443230326,1515.25,555.0,453.5,119.0,2118.5,1516.0,17.974999904633,74.849998474121,1.5281224823627244
5535,20041027,09:00:00,2.7,1189.0,218.81181619256017,12.742336107885956,1075.0,429.0,613.75,108.0,1652.25,1222.25,18.224999427795,74.000001907349,1.5343329782157054
5536,20041027,10:00:00,3.2,1277.75,218.81181619256017,16.059913624790514,1181.5,561.0,584.5,132.0,1734.0,1354.25,19.699999809265,65.425001144409,1.4854394790893806
5537,20041027,11:00:00,2.7,1168.75,218.81181619256017,14.862431461356575,1144.25,427.0,611.0,130.0,1666.0,1290.5,21.049999713898,57.875,1.4267173363368524
5538,20041027,12:00:00,3.2,1213.6666666667,218.81181619256017,16.769008831433194,1203.0,445.0,580.33333333333,129.0,1738.6666666667,1308.0,20.700000127157,58.599999745687,1.414201488391741
5539,20041027,13:00:00,4.1,1350.5,218.81181619256017,21.766344535645214,1344.75,538.0,501.75,117.0,1923.25,1419.5,19.5,67.14999961853,1.5060348040641673
5540,20041027,14:00:00,3.6,1339.75,218.81181619256017,18.563760110118164,1255.75,556.0,536.5,119.0,1842.25,1297.0,18.474999904633,76.200000762939,1.6045486117370178
5541,20041027,15:00:00,2.8,1156.75,218.81181619256017,14.453859645603398,1131.25,370.0,622.75,113.0,1675.0,1157.0,19.550000190735,69.674999237061,1.5674626907522573
5542,20041027,16:00:00,2.1,1118.25,218.81181619256017,13.378099027683405,1096.25,257.0,646.75,102.0,1649.25,1130.0,19.949999809265,65.349999427795,1.5066049328823226
5543,20041027,17:00:00,2.4,1149.75,218.81181619256017,15.791292949255476,1173.25,266.0,607.75,101.0,1711.0,1195.0,19.974999904633,63.324999809265,1.4621523631038915
5544,20041027,18:00:00,3.6,1247.25,218.81181619256017,20.671684325502948,1315.0,403.0,544.25,116.0,1874.0,1341.0,19.175000190735,66.375,1.4592488564640858
5545,20041027,19:00:00,2.6,1194.0,218.81181619256017,16.59465306613999,1197.75,275.0,586.75,101.0,1732.25,1228.0,19.324999809265,67.5,1.4977172522168076
5546,20041027,20:00:00,2.8,1184.0,218.81181619256017,15.267852849249552,1157.0,338.0,585.5,94.0,1684.5,1272.5,18.199999809265,71.375,1.4776187261822256
5547,20041027,21:00:00,1.4,989.75,218.81181619256017,7.9713033230967305,898.0,176.0,748.25,75.0,1442.0,1006.0,17.824999809265,71.175001144409,1.4396449016746973
5548,20041027,22:00:00,1.1,932.5,218.81181619256017,5.812362008803251,803.0,159.0,841.5,69.0,1369.25,897.75,17.624999523163,69.925001144409,1.3969127105177446
5549,20041027,23:00:00,1.3,967.75,218.81181619256017,7.0269635668209025,858.0,147.0,796.0,60.0,1388.0,893.75,16.024999856949,75.89999961853,1.3720853290009323
5550,20041028,00:00:00,0.9,860.5,218.81181619256017,4.453477389405901,735.25,99.0,924.5,58.0,1286.5,789.25,16.899999856949,72.0,1.374878042699373
5551,20041028,01:00:00,1.0,904.25,218.81181619256017,5.211861857678675,774.0,98.0,878.0,51.0,1328.5,805.0,15.699999809265,76.325000762939,1.35186174516694
5552,20041028,02:00:00,0.9,866.0,218.81181619256017,4.4345815399504325,734.25,109.0,899.25,45.0,1299.0,770.25,14.799999952316,78.699998855591,1.3169271791846116
5553,20041028,03:00:00,0.7,880.5,218.81181619256017,4.238247947117017,723.75,246.88125161959056,913.0,113.07551523007129,1277.0,776.25,14.750000238419,79.650001525879,1.3286092778393819
5554,20041028,04:00:00,2.1527495439145166,838.25,218.81181619256017,3.808230047170078,700.0,112.0,936.25,41.0,1267.5,744.0,14.550000190735,79.875,1.3155742892259168
5555,20041028,05:00:00,0.8,905.0,218.81181619256017,5.247305750259137,775.75,163.0,850.75,48.0,1327.25,825.0,15.200000047684,77.974998474121,1.338226520850464
5556,20041028,06:00:00,1.6,1054.5,218.81181619256017,9.983293510540761,977.0,326.0,702.75,61.0,1505.5,1013.25,15.5,77.200000762939,1.3502431471400034
5557,20041028,07:00:00,3.4,1327.75,218.81181619256017,19.994178736509628,1296.25,640.0,527.0,88.0,1828.75,1340.5,15.725000143051,76.425001144409,1.3557644441926615
5558,20041028,08:00:00,4.4,1401.0,218.81181619256017,25.780429269616,1448.75,736.0,476.75,102.0,1969.0,1528.25,15.950000524521,76.424999237061,1.3750825173916443
5559,20041028,09:00:00,3.5,1290.5,218.81181619256017,19.976243789903904,1295.75,667.0,528.75,97.0,1751.5,1431.5,16.675000190735,73.75,1.388639175738409
5560,20041028,10:00:00,3.4,1315.75,218.81181619256017,20.626218054481754,1313.75,677.0,525.5,116.0,1780.0,1499.25,18.574999809265,66.300001144409,1.4047279241124513
5561,20041028,11:00:00,2.4,1115.5,218.81181619256017,12.221434672355231,1057.25,425.0,639.25,112.0,1531.75,1236.0,20.400000095367,58.074999809265,1.3761669633403524
5562,20041028,12:00:00,2.3,1139.0,218.81181619256017,13.137204610141337,1088.25,349.0,624.75,101.0,1580.0,1179.75,20.64999961853,57.324999809265,1.3792306163753991
5563,20041028,13:00:00,2.6,1165.0,218.81181619256017,14.453859645603398,1131.25,332.0,608.75,99.0,1640.0,1195.5,21.624999523163,53.550001144409,1.366871638980728
5564,20041028,14:00:00,2.9,1259.75,218.81181619256017,17.45724965343547,1223.5,412.0,570.75,113.0,1731.25,1300.75,21.425000190735,55.575000762939,1.4015056496963176
5565,20041028,15:00:00,4.4,1475.0,218.81181619256017,25.86044789943604,1450.75,631.0,454.5,122.0,1991.25,1646.0,20.700000286102,63.0,1.5203872869720776
5566,20041028,16:00:00,5.0,1521.0,218.81181619256017,26.6360247644022,1470.0,677.0,445.5,139.0,1977.25,1720.25,21.27499961853,61.875000953674,1.5462731894518158
5567,20041028,17:00:00,6.5,1632.75,218.81181619256017,35.29768776997589,1670.75,761.0,397.5,149.0,2270.75,1851.75,20.775000095367,64.025000572205,1.5521856923085144
5568,20041028,18:00:00,5.9,1463.25,218.81181619256017,28.185228456200317,1507.75,650.0,467.75,136.0,2092.0,1669.75,20.25,66.675000190735,1.5655717136739595
5569,20041028,19:00:00,2.7,1140.25,218.81181619256017,14.166106517351903,1122.0,262.0,619.25,103.0,1601.5,1208.0,19.650000095367,64.474999427795,1.4593944864859063
5570,20041028,20:00:00,2.5,1146.75,218.81181619256017,12.43307726816155,1064.5,292.0,650.5,112.0,1562.0,1160.25,19.424999713898,63.97500038147,1.428241238505835
5571,20041028,21:00:00,1.5,987.5,218.81181619256017,6.590699947825004,838.75,177.0,804.75,88.0,1382.25,936.5,20.099999904633,60.824998855591,1.4151941151507599
5572,20041028,22:00:00,1.0,924.0,218.81181619256017,4.814091628341016,754.0,103.0,890.25,63.0,1326.5,783.25,20.35000038147,60.374999046326,1.4263152225875226
5573,20041028,23:00:00,1.2,950.25,218.81181619256017,5.374725989928815,782.0,127.0,861.75,69.0,1331.0,807.25,20.074999809265,62.60000038147,1.4542704177406767
5574,20041029,00:00:00,1.0,925.5,218.81181619256017,4.289302117009657,726.5,119.0,924.5,65.0,1326.0,728.75,19.900000095367,64.85000038147,1.4905144129312844
5575,20041029,01:00:00,0.8,879.0,218.81181619256017,2.881003344747363,644.5,83.0,1022.75,50.0,1288.25,612.25,18.174999713898,74.699998855591,1.5440633282513094
5576,20041029,02:00:00,0.6,864.0,218.81181619256017,2.514599021549308,620.5,65.0,1072.75,43.0,1285.5,574.0,18.400000095367,73.775001525879,1.546305654589674
5577,20041029,03:00:00,0.6,868.25,218.81181619256017,2.1627003433813274,596.0,246.88125161959056,1092.25,113.07551523007129,1275.5,578.75,18.674999713898,73.47500038147,1.5663803090715611
5578,20041029,04:00:00,2.1527495439145166,894.25,218.81181619256017,2.7411147981917328,635.5,84.0,1009.75,56.0,1308.0,686.5,18.249999523163,76.60000038147,1.5906996358353327
5579,20041029,05:00:00,1.1,1008.75,218.81181619256017,6.085164330889835,815.75,200.0,799.25,69.0,1430.0,855.5,18.499999523163,76.39999961853,1.611245126516034
5580,20041029,06:00:00,1.3,1069.25,218.81181619256017,7.748421496443901,888.75,242.0,738.25,91.0,1468.5,976.0,19.275000095367,71.625,1.5843729210548618
5581,20041029,07:00:00,2.9,1310.75,218.81181619256017,15.929432062168386,1177.5,366.0,574.0,111.0,1769.25,1208.25,20.175000190735,66.924999237061,1.5642667435761417
5582,20041029,08:00:00,3.7,1369.5,218.81181619256017,22.799555706920934,1372.25,404.0,485.0,124.0,1945.25,1399.5,20.775000095367,64.724998474121,1.5691560432384553
5583,20041029,09:00:00,3.0,1245.75,218.81181619256017,16.569808542651536,1197.0,429.0,565.5,119.0,1745.75,1277.75,21.875,61.824999809265,1.6020957801695215
5584,20041029,10:00:00,1.4,1038.5,218.81181619256017,8.431329041899918,916.75,169.0,735.25,77.0,1467.25,933.75,23.525000095367,57.72500038147,1.6515101702562425
5585,20041029,11:00:00,2.6,1296.25,218.81181619256017,13.896181380526592,1113.25,419.0,603.75,101.0,1736.0,1072.5,19.825000286102,81.024997711182,1.853757699959289
5586,20041029,12:00:00,4.2,1523.25,218.81181619256017,24.94662734456666,1427.75,603.0,458.25,116.0,2113.5,1362.5,20.175000190735,86.525001525879,2.0223860129662246
5587,20041029,13:00:00,5.1,1423.5,218.81181619256017,22.35559380069607,1360.5,589.0,483.75,137.0,1983.25,1345.75,20.150000095367,82.199998855591,1.9183662164154667
5588,20041029,14:00:00,5.5,1512.75,218.81181619256017,26.111187150457827,1457.0,706.0,463.0,163.0,2124.5,1392.5,19.700000286102,82.22500038147,1.8668744847467489
5589,20041029,15:00:00,4.5,1337.75,218.81181619256017,18.148650134000402,1243.75,592.0,558.0,144.0,1846.5,1255.25,20.174999713898,79.14999961853,1.8500068728491013
5590,20041029,16:00:00,2.7,1214.25,218.81181619256017,13.888501780044848,1113.0,305.0,615.75,118.0,1664.25,1213.25,20.075000286102,75.375,1.7510484866070408
5591,20041029,17:00:00,3.1,1290.25,218.81181619256017,18.476948927407758,1253.25,371.0,549.5,135.0,1806.5,1331.75,20.175000190735,72.27499961853,1.6893145996875427
5592,20041029,18:00:00,4.2,1352.75,218.81181619256017,20.945377604895445,1322.5,465.0,519.25,129.0,1860.0,1429.75,19.97500038147,73.324998855591,1.693048934839722
5593,20041029,19:00:00,3.1,1129.5,218.81181619256017,12.935403223060518,1081.5,390.0,647.0,128.0,1591.0,1101.75,18.275000095367,74.924999237061,1.5583233410035995
5594,20041029,20:00:00,1.7,969.0,218.81181619256017,6.691615196197922,843.25,227.0,828.25,103.0,1375.0,894.5,18.949999809265,70.374998092651,1.5259265900742878
5595,20041029,21:00:00,1.8,1038.25,218.81181619256017,6.969633229266807,855.5,284.0,801.25,116.0,1415.0,904.5,17.27499961853,76.325000762939,1.4919397838864206
5596,20041029,22:00:00,1.7,1020.25,218.81181619256017,7.281591093272267,869.0,211.0,792.75,95.0,1409.5,869.25,17.125,77.875001907349,1.5080807140180434
5597,20041029,23:00:00,2.1,1097.0,218.81181619256017,9.106579508653965,943.5,297.0,716.25,107.0,1488.5,982.25,17.349999427795,79.27499961853,1.5568548892343301
5598,20041030,00:00:00,2.4,1122.5,218.81181619256017,9.883449559735752,973.25,351.0,689.5,108.0,1519.5,998.5,17.299999713898,79.900001525879,1.5642536924895987
5599,20041030,01:00:00,1.8,1022.75,218.81181619256017,6.866943662337093,851.0,259.0,781.75,94.0,1413.0,880.75,16.874999523163,80.624998092651,1.537176018637488
5600,20041030,02:00:00,1.5,1014.5,218.81181619256017,6.468248061517456,833.25,214.0,785.5,84.0,1400.0,867.75,16.874999523163,81.350002288818,1.5509987670421301
5601,20041030,03:00:00,1.4,979.25,218.81181619256017,5.85480151426304,805.0,246.88125161959056,808.5,113.07551523007129,1383.25,843.0,16.75,81.500001907349,1.5417743721751849
5602,20041030,04:00:00,2.1527495439145166,931.33333333333,218.81181619256017,5.422629989488653,784.33333333333,173.0,826.33333333333,72.0,1372.3333333333,833.0,16.900000254313,79.800000508626,1.523823211501077
5603,20041030,05:00:00,1.0,922.25,218.81181619256017,5.395234084738762,783.0,192.0,857.25,76.0,1366.75,824.75,16.699999809265,79.700000762939,1.5030188510984146
